,image_id,category_id,area,bbox,iscrowd,id,x_min,y_min,height,width,x_max,y_max,ctr_x,ctr_y,ratio
172,38,5,1590.45,"[265.1, 269.7, 46.1, 34.5]",0,172,265.1,269.7,46.1,34.5,311.20000000000005,304.2,288.15000000000003,286.95,1.336231884057971
173,39,2,60703.45,"[258.9, 454.9, 312.1, 194.5]",0,173,258.9,454.9,312.1,194.5,571.0,649.4,414.95,552.15,1.6046272493573266
174,40,0,106768.83,"[360.6, 334.2, 272.3, 392.1]",0,174,360.6,334.2,272.3,392.1,632.9000000000001,726.3,496.75,530.25,0.6944656975261413
175,41,0,107125.1,"[464.3, 0.0, 559.4, 191.5]",0,175,464.3,0.0,559.4,191.5,1023.7,191.5,744.0,95.75,2.921148825065274
176,41,7,14079.16,"[489.3, 0.0, 104.6, 134.6]",0,176,489.3,0.0,104.6,134.6,593.9,134.6,541.6,67.3,0.7771173848439822
177,41,0,58985.2,"[370.8, 462.5, 308.5, 191.2]",0,177,370.8,462.5,308.5,191.2,679.3,653.7,525.05,558.1,1.6134937238493725
178,41,6,85566.52,"[0.0, 0.0, 306.8, 278.9]",0,178,0.0,0.0,306.8,278.9,306.8,278.9,153.4,139.45,1.1000358551452134
179,42,5,1090.4,"[770.3, 421.9, 29.0, 37.6]",0,179,770.3,421.9,29.0,37.6,799.3,459.5,784.8,440.7,0.7712765957446808
180,42,2,1604.0,"[913.8, 774.8, 40.1, 40.0]",0,180,913.8,774.8,40.1,40.0,953.9,814.8,933.8499999999999,794.8,1.0025
181,42,7,5191.0,"[740.6, 451.7, 71.6, 72.5]",0,181,740.6,451.7,71.6,72.5,812.2,524.2,776.4,487.95,0.9875862068965516
182,42,0,789.37,"[750.7, 479.8, 40.9, 19.3]",0,182,750.7,479.8,40.9,19.3,791.6,499.1,771.1500000000001,489.45,2.1191709844559585
183,42,7,72329.04,"[705.0, 490.7, 266.7, 271.2]",0,183,705.0,490.7,266.7,271.2,971.7,761.9,838.35,626.3,0.9834070796460177
184,42,6,16796.15,"[580.8, 410.1, 129.5, 129.7]",0,184,580.8,410.1,129.5,129.7,710.3,539.8,645.55,474.95000000000005,0.9984579799537395
185,42,5,3747.36,"[32.8, 629.5, 59.2, 63.3]",0,185,32.8,629.5,59.2,63.3,92.0,692.8,62.4,661.15,0.9352290679304898
186,42,7,18546.32,"[331.7, 285.8, 104.9, 176.8]",0,186,331.7,285.8,104.9,176.8,436.6,462.6,384.15,374.20000000000005,0.5933257918552036
187,42,7,13602.4,"[509.2, 305.8, 98.0, 138.8]",0,187,509.2,305.8,98.0,138.8,607.2,444.6,558.2,375.20000000000005,0.7060518731988472
188,42,1,10079.52,"[328.6, 878.4, 99.6, 101.2]",0,188,328.6,878.4,99.6,101.2,428.20000000000005,979.6,378.40000000000003,929.0,0.984189723320158
189,42,7,33875.52,"[401.5, 311.2, 149.1, 227.2]",0,189,401.5,311.2,149.1,227.2,550.6,538.4,476.05,424.79999999999995,0.65625
190,42,7,37001.76,"[407.4, 427.7, 188.4, 196.4]",0,190,407.4,427.7,188.4,196.4,595.8,624.1,501.59999999999997,525.9,0.9592668024439919
191,42,7,27909.92,"[72.1, 464.9, 105.4, 264.8]",0,191,72.1,464.9,105.4,264.8,177.5,729.7,124.8,597.3,0.39803625377643503
192,42,7,14915.96,"[496.5, 576.7, 104.6, 142.6]",0,192,496.5,576.7,104.6,142.6,601.1,719.3000000000001,548.8,648.0,0.7335203366058906
193,42,7,51277.0,"[114.8, 278.3, 218.2, 235.0]",0,193,114.8,278.3,218.2,235.0,333.0,513.3,223.89999999999998,395.8,0.9285106382978723
194,42,7,13646.82,"[160.0, 641.0, 102.3, 133.4]",0,194,160.0,641.0,102.3,133.4,262.3,774.4,211.15,707.7,0.7668665667166417
195,42,7,76950.27,"[132.6, 421.9, 278.1, 276.7]",0,195,132.6,421.9,278.1,276.7,410.70000000000005,698.5999999999999,271.65,560.25,1.0050596313697147
196,42,7,23372.68,"[227.3, 603.1, 88.6, 263.8]",0,196,227.3,603.1,88.6,263.8,315.9,866.9000000000001,271.6,735.0,0.335860500379075
197,42,7,79405.04,"[311.6, 575.3, 252.4, 314.6]",0,197,311.6,575.3,252.4,314.6,564.0,889.9,437.8,732.5999999999999,0.8022886204704386
198,42,7,78859.94,"[482.8, 571.6, 232.9, 338.6]",0,198,482.8,571.6,232.9,338.6,715.7,910.2,599.25,740.9000000000001,0.6878322504430006
199,42,7,54619.5,"[679.9, 724.0, 280.1, 195.0]",0,199,679.9,724.0,280.1,195.0,960.0,919.0,819.95,821.5,1.4364102564102565
200,42,0,1226.16,"[397.0, 541.1, 31.2, 39.3]",0,200,397.0,541.1,31.2,39.3,428.2,580.4,412.6,560.75,0.7938931297709924
201,43,0,286624.5,"[114.8, 311.5, 644.1, 445.0]",0,201,114.8,311.5,644.1,445.0,758.9,756.5,436.85,534.0,1.4474157303370787
202,43,7,24493.63,"[842.4, 0.0, 181.3, 135.1]",0,202,842.4,0.0,181.3,135.1,1023.7,135.1,933.05,67.55,1.3419689119170986
203,43,0,133212.56,"[250.7, 0.0, 613.6, 217.1]",0,203,250.7,0.0,613.6,217.1,864.3,217.1,557.5,108.55,2.8263473053892216
204,44,2,117972.28,"[416.5, 458.4, 403.6, 292.3]",0,204,416.5,458.4,403.6,292.3,820.1,750.7,618.3,604.55,1.3807731782415327
205,44,3,29548.2,"[355.6, 762.2, 181.5, 162.8]",0,205,355.6,762.2,181.5,162.8,537.1,925.0,446.35,843.6,1.1148648648648647
206,44,7,73197.95,"[14.2, 597.8, 198.1, 369.5]",0,206,14.2,597.8,198.1,369.5,212.29999999999998,967.3,113.25,782.55,0.5361299052774019
207,45,0,4129.65,"[16.9, 674.0, 94.5, 43.7]",0,207,16.9,674.0,94.5,43.7,111.4,717.7,64.15,695.85,2.1624713958810067
208,45,1,24168.1,"[139.9, 500.8, 173.0, 139.7]",0,208,139.9,500.8,173.0,139.7,312.9,640.5,226.4,570.65,1.2383679312813172
209,45,1,15856.68,"[388.7, 379.9, 131.7, 120.4]",0,209,388.7,379.9,131.7,120.4,520.4,500.29999999999995,454.54999999999995,440.09999999999997,1.0938538205980064
210,45,1,105633.0,"[603.8, 463.7, 363.0, 291.0]",0,210,603.8,463.7,363.0,291.0,966.8,754.7,785.3,609.2,1.2474226804123711
211,45,1,87246.66,"[296.0, 469.6, 312.6, 279.1]",0,211,296.0,469.6,312.6,279.1,608.6,748.7,452.3,609.1500000000001,1.1200286635614476
212,45,1,63817.6,"[302.7, 569.4, 296.0, 215.6]",0,212,302.7,569.4,296.0,215.6,598.7,785.0,450.7,677.1999999999999,1.37291280148423
213,45,1,119042.17,"[125.6, 605.5, 337.9, 352.3]",0,213,125.6,605.5,337.9,352.3,463.5,957.8,294.54999999999995,781.65,0.9591257451036048
214,45,1,15178.62,"[207.6, 745.1, 129.4, 117.3]",0,214,207.6,745.1,129.4,117.3,337.0,862.4,272.3,803.75,1.1031543052003412
215,45,5,9338.32,"[194.0, 749.0, 103.3, 90.4]",0,215,194.0,749.0,103.3,90.4,297.3,839.4,245.65,794.2,1.1426991150442476
216,45,1,39181.04,"[608.2, 503.6, 283.1, 138.4]",0,216,608.2,503.6,283.1,138.4,891.3000000000001,642.0,749.75,572.8000000000001,2.0455202312138727
217,45,1,5600.7,"[730.8, 587.7, 177.8, 31.5]",0,217,730.8,587.7,177.8,31.5,908.5999999999999,619.2,819.6999999999999,603.45,5.644444444444445
218,45,1,2594.24,"[677.6, 587.9, 35.2, 73.7]",0,218,677.6,587.9,35.2,73.7,712.8000000000001,661.6,695.2,624.75,0.4776119402985075
219,45,5,6670.46,"[666.1, 522.2, 85.3, 78.2]",0,219,666.1,522.2,85.3,78.2,751.4,600.4000000000001,708.75,561.3000000000001,1.0907928388746801
220,45,7,38326.94,"[385.4, 38.6, 303.7, 126.2]",0,220,385.4,38.6,303.7,126.2,689.0999999999999,164.8,537.25,101.7,2.406497622820919
221,45,1,110092.49,"[202.8, 113.0, 376.9, 292.1]",0,221,202.8,113.0,376.9,292.1,579.7,405.1,391.25,259.05,1.2903115371448133
222,45,1,168407.4,"[510.0, 166.9, 476.4, 353.5]",0,222,510.0,166.9,476.4,353.5,986.4,520.4,748.2,343.65,1.3476661951909477
223,45,6,59246.46,"[549.6, 136.9, 361.7, 163.8]",0,223,549.6,136.9,361.7,163.8,911.3,300.70000000000005,730.45,218.8,2.208180708180708
224,45,6,60742.08,"[560.4, 171.4, 386.4, 157.2]",0,224,560.4,171.4,386.4,157.2,946.8,328.6,753.5999999999999,250.0,2.4580152671755724
225,45,0,1718.56,"[182.2, 738.8, 46.7, 36.8]",0,225,182.2,738.8,46.7,36.8,228.89999999999998,775.5999999999999,205.54999999999998,757.1999999999999,1.269021739130435
226,46,7,315768.24,"[325.8, 180.1, 511.2, 617.7]",0,226,325.8,180.1,511.2,617.7,837.0,797.8000000000001,581.4,488.95000000000005,0.8275862068965516
227,46,0,165238.15,"[159.5, 0.0, 282.7, 584.5]",0,227,159.5,0.0,282.7,584.5,442.2,584.5,300.85,292.25,0.48366124893071
228,47,0,86910.76,"[411.1, 343.1, 230.9, 376.4]",0,228,411.1,343.1,230.9,376.4,642.0,719.5,526.5500000000001,531.3,0.6134431455897982
229,48,0,185563.66,"[209.9, 308.6, 422.6, 439.1]",0,229,209.9,308.6,422.6,439.1,632.5,747.7,421.20000000000005,528.1500000000001,0.9624231382373036
230,49,0,118982.7,"[547.2, 285.7, 328.5, 362.2]",0,230,547.2,285.7,328.5,362.2,875.7,647.9,711.45,466.79999999999995,0.9069574820541138
231,49,0,51419.76,"[95.5, 597.3, 289.2, 177.8]",0,231,95.5,597.3,289.2,177.8,384.7,775.0999999999999,240.1,686.1999999999999,1.6265466816647918
232,50,5,240207.35,"[262.1, 267.7, 375.5, 639.7]",0,232,262.1,267.7,375.5,639.7,637.6,907.4000000000001,449.85,587.55,0.586993903392215
233,51,7,127441.8,"[414.7, 592.3, 303.0, 420.6]",0,233,414.7,592.3,303.0,420.6,717.7,1012.9,566.2,802.5999999999999,0.7203994293865905
234,51,6,147622.14,"[565.1, 453.4, 340.3, 433.8]",0,234,565.1,453.4,340.3,433.8,905.4000000000001,887.2,735.25,670.3,0.7844628861226371
235,51,6,160103.58,"[641.5, 456.5, 382.2, 418.9]",0,235,641.5,456.5,382.2,418.9,1023.7,875.4,832.6,665.95,0.9123895917880163
236,51,1,101074.0,"[37.1, 294.9, 416.8, 242.5]",0,236,37.1,294.9,416.8,242.5,453.90000000000003,537.4,245.5,416.15,1.7187628865979383
237,51,0,7850.75,"[249.9, 441.6, 101.3, 77.5]",0,237,249.9,441.6,101.3,77.5,351.2,519.1,300.55,480.35,1.3070967741935484
238,51,0,3203.56,"[35.3, 445.3, 56.6, 56.6]",0,238,35.3,445.3,56.6,56.6,91.9,501.90000000000003,63.599999999999994,473.6,1.0
239,51,1,60387.48,"[41.1, 306.8, 390.1, 154.8]",0,239,41.1,306.8,390.1,154.8,431.20000000000005,461.6,236.15,384.20000000000005,2.5200258397932815
240,51,1,2943.09,"[110.2, 274.3, 61.7, 47.7]",0,240,110.2,274.3,61.7,47.7,171.9,322.0,141.05,298.15000000000003,1.2935010482180294
241,51,1,868.56,"[156.2, 222.5, 23.1, 37.6]",0,241,156.2,222.5,23.1,37.6,179.29999999999998,260.1,167.75,241.3,0.6143617021276596
242,51,1,8864.1,"[64.5, 147.3, 132.3, 67.0]",0,242,64.5,147.3,132.3,67.0,196.8,214.3,130.65,180.8,1.974626865671642
243,51,1,44730.75,"[170.7, 184.2, 245.1, 182.5]",0,243,170.7,184.2,245.1,182.5,415.79999999999995,366.7,293.25,275.45,1.3430136986301369
244,51,1,22764.0,"[125.7, 126.6, 271.0, 84.0]",0,244,125.7,126.6,271.0,84.0,396.7,210.6,261.2,168.6,3.2261904761904763
245,51,1,27258.0,"[138.4, 78.6, 259.6, 105.0]",0,245,138.4,78.6,259.6,105.0,398.0,183.6,268.20000000000005,131.1,2.4723809523809526
246,52,5,167008.14,"[397.9, 242.3, 268.2, 622.7]",0,246,397.9,242.3,268.2,622.7,666.0999999999999,865.0,532.0,553.6500000000001,0.4307049943793158
247,53,7,15238.2,"[447.3, 357.6, 116.5, 130.8]",0,247,447.3,357.6,116.5,130.8,563.8,488.40000000000003,505.55,423.0,0.8906727828746177
248,53,7,39892.71,"[383.7, 196.1, 243.1, 164.1]",0,248,383.7,196.1,243.1,164.1,626.8,360.2,505.25,278.15,1.481413772090189
249,53,7,301057.44,"[195.4, 263.6, 512.7, 587.2]",0,249,195.4,263.6,512.7,587.2,708.1,850.8000000000001,451.75,557.2,0.8731267029972752
250,53,7,20994.84,"[176.1, 268.2, 201.1, 104.4]",0,250,176.1,268.2,201.1,104.4,377.2,372.6,276.65,320.4,1.9262452107279693
251,54,7,56945.68,"[657.5, 291.9, 179.3, 317.6]",0,251,657.5,291.9,179.3,317.6,836.8,609.5,747.15,450.7,0.5645465994962217
252,54,7,52849.26,"[496.8, 264.1, 171.7, 307.8]",0,252,496.8,264.1,171.7,307.8,668.5,571.9000000000001,582.65,418.0,0.5578297595841455
253,54,1,195307.2,"[100.8, 384.7, 432.0, 452.1]",0,253,100.8,384.7,432.0,452.1,532.8,836.8,316.8,610.75,0.9555408095554081
254,54,1,18443.11,"[267.7, 571.3, 198.1, 93.1]",0,254,267.7,571.3,198.1,93.1,465.79999999999995,664.4,366.75,617.8499999999999,2.1278195488721807
255,54,1,14937.0,"[208.8, 606.8, 229.8, 65.0]",0,255,208.8,606.8,229.8,65.0,438.6,671.8,323.70000000000005,639.3,3.5353846153846153
256,54,1,95297.0,"[194.8, 420.6, 466.0, 204.5]",0,256,194.8,420.6,466.0,204.5,660.8,625.1,427.8,522.85,2.2787286063569683
257,54,7,12654.51,"[517.6, 228.9, 123.7, 102.3]",0,257,517.6,228.9,123.7,102.3,641.3000000000001,331.2,579.45,280.05,1.209188660801564
258,54,0,6345.0,"[468.3, 244.1, 141.0, 45.0]",0,258,468.3,244.1,141.0,45.0,609.3,289.1,538.8,266.6,3.1333333333333333
259,55,7,41200.68,"[891.9, 27.8, 131.8, 312.6]",0,259,891.9,27.8,131.8,312.6,1023.7,340.40000000000003,957.8,184.10000000000002,0.4216250799744082
260,55,1,15555.6,"[338.8, 853.3, 104.4, 149.0]",0,260,338.8,853.3,104.4,149.0,443.20000000000005,1002.3,391.0,927.8,0.7006711409395974
261,55,1,23632.32,"[184.9, 807.3, 191.2, 123.6]",0,261,184.9,807.3,191.2,123.6,376.1,930.9,280.5,869.0999999999999,1.5469255663430421
262,55,7,7706.51,"[259.0, 836.4, 123.7, 62.3]",0,262,259.0,836.4,123.7,62.3,382.7,898.6999999999999,320.85,867.55,1.9855537720706262
263,55,0,27124.4,"[389.8, 851.6, 157.7, 172.0]",0,263,389.8,851.6,157.7,172.0,547.5,1023.6,468.65,937.6,0.916860465116279
264,55,0,658.32,"[530.8, 877.7, 21.1, 31.2]",0,264,530.8,877.7,21.1,31.2,551.9,908.9000000000001,541.3499999999999,893.3000000000001,0.6762820512820513
265,55,0,246335.52,"[687.0, 160.2, 336.8, 731.4]",0,265,687.0,160.2,336.8,731.4,1023.8,891.5999999999999,855.4,525.9,0.46048673776319393
266,55,0,267185.76,"[0.0, 402.3, 559.2, 477.8]",0,266,0.0,402.3,559.2,477.8,559.2,880.1,279.6,641.2,1.1703641691084137
267,55,0,76352.32,"[33.5, 693.5, 437.8, 174.4]",0,267,33.5,693.5,437.8,174.4,471.3,867.9,252.4,780.7,2.510321100917431
268,55,0,64354.02,"[535.4, 720.9, 212.6, 302.7]",0,268,535.4,720.9,212.6,302.7,748.0,1023.5999999999999,641.6999999999999,872.25,0.7023455566567559
269,55,0,22704.6,"[552.6, 641.0, 237.0, 95.8]",0,269,552.6,641.0,237.0,95.8,789.6,736.8,671.1,688.9,2.4739039665970775
270,55,0,41762.0,"[446.7, 633.2, 190.0, 219.8]",0,270,446.7,633.2,190.0,219.8,636.7,853.0,541.7,743.1,0.8644222020018197
271,55,0,123917.84,"[230.9, 383.3, 303.2, 408.7]",0,271,230.9,383.3,303.2,408.7,534.1,792.0,382.5,587.65,0.7418644482505505
272,55,0,39814.13,"[271.7, 37.9, 174.7, 227.9]",0,272,271.7,37.9,174.7,227.9,446.4,265.8,359.04999999999995,151.85,0.7665642825800789
273,55,0,304260.68,"[262.6, 203.5, 656.3, 463.6]",0,273,262.6,203.5,656.3,463.6,918.9,667.1,590.75,435.3,1.415660051768766
274,55,0,96928.0,"[395.4, 214.7, 416.0, 233.0]",0,274,395.4,214.7,416.0,233.0,811.4,447.7,603.4,331.2,1.7854077253218885
275,56,0,271383.75,"[301.2, 138.8, 637.5, 425.7]",0,275,301.2,138.8,637.5,425.7,938.7,564.5,619.95,351.65,1.4975334742776603
276,56,1,68880.22,"[14.0, 315.6, 230.6, 298.7]",0,276,14.0,315.6,230.6,298.7,244.6,614.3,129.3,464.95000000000005,0.7720120522263141
277,56,5,8535.2,"[251.4, 442.6, 113.5, 75.2]",0,277,251.4,442.6,113.5,75.2,364.9,517.8000000000001,308.15,480.20000000000005,1.5093085106382977
278,56,0,1495.2,"[325.1, 468.0, 35.6, 42.0]",0,278,325.1,468.0,35.6,42.0,360.70000000000005,510.0,342.90000000000003,489.0,0.8476190476190476
279,56,5,8517.85,"[930.3, 218.1, 93.5, 91.1]",0,279,930.3,218.1,93.5,91.1,1023.8,309.2,977.05,263.65,1.0263446761800221
280,56,2,58455.78,"[591.5, 346.1, 218.2, 267.9]",0,280,591.5,346.1,218.2,267.9,809.7,614.0,700.6,480.05,0.8144830160507652
281,56,5,46374.92,"[506.9, 391.4, 167.6, 276.7]",0,281,506.9,391.4,167.6,276.7,674.5,668.0999999999999,590.6999999999999,529.75,0.6057101554029635
282,56,1,17545.5,"[631.4, 368.1, 167.1, 105.0]",0,282,631.4,368.1,167.1,105.0,798.5,473.1,714.9499999999999,420.6,1.5914285714285714
283,56,1,51332.4,"[591.2, 347.8, 189.0, 271.6]",0,283,591.2,347.8,189.0,271.6,780.2,619.4000000000001,685.7,483.6,0.6958762886597938
284,56,5,10603.18,"[540.4, 691.8, 74.2, 142.9]",0,284,540.4,691.8,74.2,142.9,614.6,834.6999999999999,577.5,763.25,0.5192442267319805
285,57,1,142288.74,"[249.2, 34.5, 465.3, 305.8]",0,285,249.2,34.5,465.3,305.8,714.5,340.3,481.85,187.4,1.5215827338129497
286,57,0,311800.6,"[308.5, 442.4, 669.1, 466.0]",0,286,308.5,442.4,669.1,466.0,977.6,908.4,643.05,675.4,1.4358369098712447
287,58,0,343533.12,"[300.2, 125.0, 523.2, 656.6]",0,287,300.2,125.0,523.2,656.6,823.4000000000001,781.6,561.8,453.3,0.7968321657021018
288,59,3,139240.68,"[283.4, 428.4, 474.9, 293.2]",0,288,283.4,428.4,474.9,293.2,758.3,721.5999999999999,520.8499999999999,575.0,1.619713506139154
289,60,5,82916.97,"[354.9, 488.1, 297.3, 278.9]",0,289,354.9,488.1,297.3,278.9,652.2,767.0,503.54999999999995,627.55,1.0659734671925423
290,61,3,251336.47,"[265.4, 332.9, 535.1, 469.7]",0,290,265.4,332.9,535.1,469.7,800.5,802.5999999999999,532.95,567.75,1.139237811368959
291,62,7,164740.8,"[308.8, 164.3, 490.3, 336.0]",0,291,308.8,164.3,490.3,336.0,799.1,500.3,553.95,332.3,1.4592261904761905
292,62,7,98912.58,"[94.5, 337.8, 360.6, 274.3]",0,292,94.5,337.8,360.6,274.3,455.1,612.1,274.8,474.95000000000005,1.3146190302588407
293,62,1,154521.43,"[406.3, 426.2, 490.7, 314.9]",0,293,406.3,426.2,490.7,314.9,897.0,741.0999999999999,651.65,583.65,1.5582724674499842
294,62,7,118532.56,"[0.0, 404.8, 226.9, 522.4]",0,294,0.0,404.8,226.9,522.4,226.9,927.2,113.45,666.0,0.43434150076569683
295,62,1,202291.28,"[61.6, 538.9, 527.9, 383.2]",0,295,61.6,538.9,527.9,383.2,589.5,922.0999999999999,325.55,730.5,1.3776096033402923
296,62,5,14162.4,"[752.4, 440.9, 140.5, 100.8]",0,296,752.4,440.9,140.5,100.8,892.9,541.6999999999999,822.65,491.29999999999995,1.3938492063492063
297,62,1,31520.72,"[609.2, 426.9, 261.8, 120.4]",0,297,609.2,426.9,261.8,120.4,871.0,547.3,740.1,487.09999999999997,2.1744186046511627
298,62,1,25488.36,"[488.6, 379.2, 181.8, 140.2]",0,298,488.6,379.2,181.8,140.2,670.4000000000001,519.4,579.5,449.29999999999995,1.2967189728958632
299,62,5,18135.09,"[609.2, 337.3, 131.7, 137.7]",0,299,609.2,337.3,131.7,137.7,740.9000000000001,475.0,675.0500000000001,406.15,0.9564270152505446
300,62,1,16438.1,"[500.8, 447.7, 204.2, 80.5]",0,300,500.8,447.7,204.2,80.5,705.0,528.2,602.9,487.95,2.536645962732919
301,62,1,9075.0,"[517.1, 476.7, 137.5, 66.0]",0,301,517.1,476.7,137.5,66.0,654.6,542.7,585.85,509.7,2.0833333333333335
302,62,1,10641.2,"[542.8, 503.6, 148.0, 71.9]",0,302,542.8,503.6,148.0,71.9,690.8,575.5,616.8,539.5500000000001,2.0584144645340747
303,62,1,3386.84,"[601.7, 539.7, 90.8, 37.3]",0,303,601.7,539.7,90.8,37.3,692.5,577.0,647.1,558.35,2.4343163538873998
304,62,1,2261.49,"[604.8, 558.5, 62.3, 36.3]",0,304,604.8,558.5,62.3,36.3,667.0999999999999,594.8,635.9499999999999,576.65,1.716253443526171
305,62,1,2932.8,"[685.4, 533.8, 104.0, 28.2]",0,305,685.4,533.8,104.0,28.2,789.4,562.0,737.4,547.9,3.6879432624113475
306,62,1,2578.8,"[653.9, 553.9, 84.0, 30.7]",0,306,653.9,553.9,84.0,30.7,737.9,584.6,695.9,569.25,2.736156351791531
307,62,1,6585.3,"[636.6, 573.0, 81.3, 81.0]",0,307,636.6,573.0,81.3,81.0,717.9,654.0,677.25,613.5,1.0037037037037038
308,62,1,26857.88,"[649.1, 519.9, 198.8, 135.1]",0,308,649.1,519.9,198.8,135.1,847.9000000000001,655.0,748.5,587.4499999999999,1.4715025906735753
309,62,1,94309.36,"[453.4, 494.7, 443.6, 212.6]",0,309,453.4,494.7,443.6,212.6,897.0,707.3,675.2,601.0,2.0865475070555033
310,62,7,45722.88,"[492.7, 698.2, 194.4, 235.2]",0,310,492.7,698.2,194.4,235.2,687.1,933.4000000000001,589.9,815.8000000000001,0.826530612244898
311,62,5,2713.6,"[348.1, 604.7, 64.0, 42.4]",0,311,348.1,604.7,64.0,42.4,412.1,647.1,380.1,625.9000000000001,1.509433962264151
312,62,0,8261.1,"[394.2, 640.5, 123.3, 67.0]",0,312,394.2,640.5,123.3,67.0,517.5,707.5,455.84999999999997,674.0,1.8402985074626865
313,62,0,2842.1,"[239.4, 655.5, 58.6, 48.5]",0,313,239.4,655.5,58.6,48.5,298.0,704.0,268.7,679.75,1.2082474226804123
314,62,0,13715.1,"[273.3, 642.0, 217.7, 63.0]",0,314,273.3,642.0,217.7,63.0,491.0,705.0,382.15,673.5,3.4555555555555553
315,62,0,5709.06,"[321.4, 664.1, 118.2, 48.3]",0,315,321.4,664.1,118.2,48.3,439.59999999999997,712.4,380.5,688.25,2.4472049689441
316,62,0,45737.79,"[174.7, 692.1, 303.1, 150.9]",0,316,174.7,692.1,303.1,150.9,477.8,843.0,326.25,767.5500000000001,2.008614976805832
317,62,1,5138.04,"[391.4, 659.0, 91.1, 56.4]",0,317,391.4,659.0,91.1,56.4,482.5,715.4,436.95,687.2,1.6152482269503545
318,62,4,13560.6,"[168.0, 697.4, 233.0, 58.2]",0,318,168.0,697.4,233.0,58.2,401.0,755.6,284.5,726.5,4.0034364261168385
319,63,2,90612.24,"[309.3, 383.8, 272.6, 332.4]",0,319,309.3,383.8,272.6,332.4,581.9000000000001,716.2,445.6,550.0,0.8200962695547535
320,63,2,159779.83,"[312.3, 217.6, 468.7, 340.9]",0,320,312.3,217.6,468.7,340.9,781.0,558.5,546.65,388.04999999999995,1.3748899970665884
321,64,3,125654.76,"[243.5, 240.3, 415.8, 302.2]",0,321,243.5,240.3,415.8,302.2,659.3,542.5,451.4,391.4,1.3759099933818664
322,65,0,5123.67,"[130.1, 651.1, 69.9, 73.3]",0,322,130.1,651.1,69.9,73.3,200.0,724.4,165.05,687.75,0.9536152796725785
323,65,0,1614.35,"[178.1, 672.9, 41.5, 38.9]",0,323,178.1,672.9,41.5,38.9,219.6,711.8,198.85,692.35,1.0668380462724936
324,65,6,81038.88,"[196.7, 637.1, 456.3, 177.6]",0,324,196.7,637.1,456.3,177.6,653.0,814.7,424.85,725.9,2.569256756756757
325,65,6,218323.68,"[266.1, 364.9, 562.4, 388.2]",0,325,266.1,364.9,562.4,388.2,828.5,753.0999999999999,547.3,559.0,1.448737764039155
326,65,6,172945.11,"[418.7, 100.4, 516.1, 335.1]",0,326,418.7,100.4,516.1,335.1,934.8,435.5,676.75,267.95000000000005,1.5401372724559832
327,65,0,38427.2,"[374.5, 582.0, 376.0, 102.2]",0,327,374.5,582.0,376.0,102.2,750.5,684.2,562.5,633.1,3.679060665362035
328,65,7,122024.1,"[120.3, 0.0, 309.0, 394.9]",0,328,120.3,0.0,309.0,394.9,429.3,394.9,274.8,197.45,0.7824765763484427
329,65,0,13735.26,"[437.3, 536.9, 198.2, 69.3]",0,329,437.3,536.9,198.2,69.3,635.5,606.1999999999999,536.4,571.55,2.86002886002886
330,65,7,17477.32,"[459.0, 482.2, 181.3, 96.4]",0,330,459.0,482.2,181.3,96.4,640.3,578.6,549.65,530.4,1.8807053941908713
331,65,7,397046.32,"[0.0, 2.0, 466.4, 851.3]",0,331,0.0,2.0,466.4,851.3,466.4,853.3,233.2,427.65,0.5478679666392576
332,65,0,9651.2,"[439.4, 697.3, 208.0, 46.4]",0,332,439.4,697.3,208.0,46.4,647.4,743.6999999999999,543.4,720.5,4.482758620689656
333,66,1,130604.76,"[370.8, 473.1, 425.7, 306.8]",0,333,370.8,473.1,425.7,306.8,796.5,779.9000000000001,583.65,626.5,1.3875488917861798
334,67,1,191420.45,"[38.1, 440.9, 464.5, 412.1]",0,334,38.1,440.9,464.5,412.1,502.6,853.0,270.35,646.95,1.1271536034942975
335,67,7,131174.2,"[811.2, 168.3, 212.6, 617.0]",0,335,811.2,168.3,212.6,617.0,1023.8000000000001,785.3,917.5,476.8,0.3445705024311183
336,67,1,10612.08,"[631.4, 155.4, 115.6, 91.8]",0,336,631.4,155.4,115.6,91.8,747.0,247.2,689.1999999999999,201.3,1.2592592592592593
337,67,7,278784.96,"[510.0, 99.2, 389.8, 715.2]",0,337,510.0,99.2,389.8,715.2,899.8,814.4000000000001,704.9,456.8,0.5450223713646533
338,67,1,1516.86,"[810.2, 157.5, 47.7, 31.8]",0,338,810.2,157.5,47.7,31.8,857.9000000000001,189.3,834.0500000000001,173.4,1.5
339,68,0,3503.0,"[325.4, 186.2, 77.5, 45.2]",0,339,325.4,186.2,77.5,45.2,402.9,231.39999999999998,364.15,208.79999999999998,1.7146017699115044
340,68,7,2060.5,"[264.8, 213.1, 65.0, 31.7]",0,340,264.8,213.1,65.0,31.7,329.8,244.79999999999998,297.3,228.95,2.050473186119874
341,68,0,74852.96,"[450.0, 379.7, 271.6, 275.6]",0,341,450.0,379.7,271.6,275.6,721.6,655.3,585.8,517.5,0.9854862119013063
342,69,2,309805.11,"[241.8, 228.6, 470.9, 657.9]",0,342,241.8,228.6,470.9,657.9,712.7,886.5,477.25,557.55,0.7157622739018088
343,70,7,42469.35,"[0.0, 631.6, 115.5, 367.7]",0,343,0.0,631.6,115.5,367.7,115.5,999.3,57.75,815.45,0.3141147674734838
